0.000,0.000,0.000,0.000,0.000,0.000,0.960,0.000,0.000,1.920,0.960,0.000,0.000,0.000,0.000,0.000,0.000,0.960,3.840,0.000,0.960,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.960,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.462,0.000,0.000,1.312,6.000,21.000
0.000,0.000,0.000,0.000,1.850,0.000,0.000,1.850,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223,0.000,0.000,0.000,0.000,3.000,15.000,54.000
0.000,0.000,0.000,0.000,0.000,0.000,0.960,0.000,0.000,1.920,0.960,0.000,0.000,0.000,0.000,0.000,0.000,0.960,3.840,0.000,0.960,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.960,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.462,0.000,0.000,1.312,6.000,21.000
0.000,0.000,0.000,0.000,0.900,0.000,0.900,0.000,0.000,0.900,0.900,0.000,0.900,0.000,0.000,0.000,0.000,0.000,2.720,0.000,0.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.083,7.000,25.000
0.000,0.000,0.000,0.000,0.000,0.000,0.960,0.000,0.000,1.920,0.960,0.000,0.000,0.000,0.000,0.000,0.000,0.960,3.840,0.000,0.960,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.960,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.462,0.000,0.000,1.312,6.000,21.000
0.000,0.690,0.340,0.000,0.340,0.000,0.000,0.000,0.000,0.000,0.000,0.690,0.000,0.000,0.000,0.340,0.000,1.390,2.090,0.000,1.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.000,0.786,0.000,0.000,3.728,61.000,261.000
0.000,0.000,0.250,0.000,0.380,0.250,0.250,0.000,0.000,0.000,0.120,0.120,0.120,0.000,0.000,0.000,0.000,0.000,1.160,0.000,0.770,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.044,0.000,0.663,0.000,0.000,1.243,11.000,184.000
0.000,0.000,0.000,0.000,0.000,0.000,0.960,0.000,0.000,1.920,0.960,0.000,0.000,0.000,0.000,0.000,0.000,0.960,3.840,0.000,0.960,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.960,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.462,0.000,0.000,1.312,6.000,21.000
0.000,0.000,0.000,0.000,1.920,0.000,0.000,0.000,0.000,0.640,0.960,1.280,0.000,0.000,0.000,0.960,0.000,0.320,3.850,0.000,0.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.054,0.000,0.164,0.054,0.000,1.671,4.000,112.000
0.060,0.120,0.770,0.000,0.190,0.320,0.380,0.000,0.060,0.000,0.000,0.640,0.250,0.000,0.120,0.000,0.000,0.120,1.670,0.060,0.710,0.000,0.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.040,0.030,0.000,0.244,0.081,0.000,1.729,43.000,749.000
0.210,0.280,0.500,0.000,0.140,0.280,0.210,0.070,0.000,0.940,0.210,0.790,0.650,0.210,0.140,0.140,0.070,0.280,3.470,0.000,1.590,0.000,0.430,0.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.132,0.000,0.372,0.180,0.048,5.114,101.000,1028.000
0.000,0.000,0.000,0.000,1.920,0.000,0.000,0.000,0.000,0.640,0.960,1.280,0.000,0.000,0.000,0.960,0.000,0.320,3.850,0.000,0.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.054,0.000,0.164,0.054,0.000,1.671,4.000,112.000
0.000,0.420,0.420,0.000,1.270,0.000,0.420,0.000,0.000,1.270,0.000,0.000,0.000,0.000,0.000,1.270,0.000,0.000,1.700,0.420,1.270,0.000,0.000,0.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.270,0.000,0.000,0.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.000,0.572,0.063,0.000,5.659,55.000,249.000
0.150,0.000,0.460,0.000,0.610,0.000,0.300,0.000,0.920,0.760,0.760,0.920,0.000,0.000,0.000,0.000,0.000,0.150,1.230,3.530,2.000,0.000,0.000,0.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.271,0.000,0.181,0.203,0.022,9.744,445.000,1257.000
0.000,0.000,0.000,0.000,0.900,0.000,0.900,0.000,0.000,0.900,0.900,0.000,0.900,0.000,0.000,0.000,0.000,0.000,2.720,0.000,0.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.083,7.000,25.000
0.000,0.000,0.000,0.000,0.940,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.880,0.000,2.830,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.428,0.000,0.000,4.652,31.000,107.000
0.000,0.000,0.000,0.000,0.900,0.000,0.900,0.000,0.000,0.900,0.900,0.000,0.900,0.000,0.000,0.000,0.000,0.000,2.720,0.000,0.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.083,7.000,25.000
0.000,0.630,0.000,0.000,1.590,0.310,0.000,0.000,0.310,0.000,0.000,0.630,0.000,0.000,1.270,0.630,0.310,3.180,2.220,0.000,1.910,0.000,0.310,0.630,0.000,0.000,0.000,0.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.590,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.275,0.000,0.055,0.496,0.000,3.509,91.000,186.000
0.000,0.000,1.420,0.000,0.710,0.350,0.000,0.350,0.000,0.710,0.000,0.350,0.000,0.000,0.000,5.350,0.000,0.000,3.210,0.000,2.850,0.000,0.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.102,0.000,0.357,0.000,0.000,1.971,24.000,205.000
0.000,0.000,0.000,0.000,1.160,0.000,0.000,0.000,0.000,0.000,0.000,0.580,0.000,0.000,0.000,1.160,0.000,1.160,1.160,0.000,1.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.133,0.000,0.667,0.000,0.000,1.131,5.000,69.000
0.000,0.000,0.250,0.000,0.380,0.250,0.250,0.000,0.000,0.000,0.120,0.120,0.120,0.000,0.000,0.000,0.000,0.000,1.160,0.000,0.770,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.044,0.000,0.663,0.000,0.000,1.243,11.000,184.000
0.000,0.420,0.420,0.000,1.270,0.000,0.420,0.000,0.000,1.270,0.000,0.000,0.000,0.000,0.000,1.270,0.000,0.000,1.700,0.420,1.270,0.000,0.000,0.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.270,0.000,0.000,0.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.000,0.572,0.063,0.000,5.659,55.000,249.000
0.150,0.000,0.460,0.000,0.610,0.000,0.300,0.000,0.920,0.760,0.760,0.920,0.000,0.000,0.000,0.000,0.000,0.150,1.230,3.530,2.000,0.000,0.000,0.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.271,0.000,0.181,0.203,0.022,9.744,445.000,1257.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.830,4.830,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.302,0.000,1.700,5.000,17.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.729,0.000,0.729,0.000,0.000,3.833,9.000,23.000
0.000,0.420,0.420,0.000,1.270,0.000,0.420,0.000,0.000,1.270,0.000,0.000,0.000,0.000,0.000,1.270,0.000,0.000,1.700,0.420,1.270,0.000,0.000,0.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.270,0.000,0.000,0.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.000,0.572,0.063,0.000,5.659,55.000,249.000
0.000,0.000,0.000,0.000,1.920,0.000,0.000,0.000,0.000,0.640,0.960,1.280,0.000,0.000,0.000,0.960,0.000,0.320,3.850,0.000,0.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.054,0.000,0.164,0.054,0.000,1.671,4.000,112.000
0.000,0.000,0.000,0.000,0.900,0.000,0.900,0.000,0.000,0.900,0.900,0.000,0.900,0.000,0.000,0.000,0.000,0.000,2.720,0.000,0.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.083,7.000,25.000
0.000,0.000,3.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.352,0.000,2.112,0.000,0.000,3.909,11.000,43.000
0.000,0.000,0.000,0.000,2.940,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.940,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.436,0.436,0.000,0.873,0.000,0.000,4.142,12.000,29.000
0.000,0.000,0.000,0.000,1.890,0.270,0.000,0.000,0.000,0.000,0.000,0.810,0.000,0.000,0.000,0.270,0.000,0.000,3.510,0.000,2.700,0.000,0.000,0.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.045,0.000,0.000,0.091,0.000,1.390,11.000,89.000
0.000,0.000,0.000,0.000,1.890,0.270,0.000,0.000,0.000,0.000,0.000,0.810,0.000,0.000,0.000,0.270,0.000,0.000,3.510,0.000,2.700,0.000,0.000,0.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.045,0.000,0.000,0.091,0.000,1.390,11.000,89.000
0.000,0.000,0.550,0.000,1.110,0.000,0.180,0.000,0.000,0.000,0.000,0.000,0.920,0.000,0.180,0.000,0.370,0.370,3.150,0.000,0.920,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.182,0.000,0.455,0.000,0.000,1.320,4.000,70.000
0.000,0.000,0.000,0.000,0.000,0.000,1.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.330,0.000,0.000,0.000,0.000,3.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.368,0.000,0.000,2.611,12.000,47.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.352,0.000,0.352,0.000,0.000,4.000,11.000,36.000
0.000,0.000,0.000,0.000,2.940,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.940,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.355,0.355,0.000,0.711,0.000,0.000,4.000,12.000,28.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.440,0.000,0.000,0.000,0.000,0.196,0.000,0.392,0.196,0.000,5.466,22.000,82.000
0.000,0.000,0.000,0.000,2.940,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.940,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.335,0.335,0.000,0.671,0.000,0.000,4.000,12.000,28.000
0.000,0.000,0.000,0.000,0.900,0.000,0.900,0.000,0.000,0.900,0.900,0.000,0.900,0.000,0.000,0.000,0.000,0.000,2.720,0.000,0.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.083,7.000,25.000
0.000,0.000,0.000,0.000,2.940,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.940,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.436,0.436,0.000,0.873,0.000,0.000,4.142,12.000,29.000
0.000,0.000,0.000,0.000,1.890,0.270,0.000,0.000,0.000,0.000,0.000,0.810,0.000,0.000,0.000,0.270,0.000,0.000,3.510,0.000,2.700,0.000,0.000,0.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.045,0.000,0.000,0.091,0.000,1.390,11.000,89.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.352,0.000,0.352,0.000,0.000,4.000,11.000,36.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.440,0.000,0.000,0.000,0.000,0.196,0.000,0.392,0.196,0.000,5.466,22.000,82.000
0.000,0.000,0.000,0.000,2.940,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.940,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.335,0.335,0.000,0.671,0.000,0.000,4.000,12.000,28.000
0.730,0.360,0.730,0.000,0.000,0.730,0.730,1.100,0.360,0.360,0.000,0.360,0.000,0.000,0.000,1.100,0.360,0.360,2.200,2.200,2.200,0.000,1.830,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.500,0.333,0.000,3.259,30.000,176.000
0.000,0.690,0.340,0.000,0.340,0.000,0.000,0.000,0.000,0.000,0.000,0.690,0.000,0.000,0.000,0.340,0.000,1.390,2.090,0.000,1.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.000,0.786,0.000,0.000,3.728,61.000,261.000
0.000,0.000,1.420,0.000,0.710,0.350,0.000,0.350,0.000,0.710,0.000,0.350,0.000,0.000,0.000,5.350,0.000,0.000,3.210,0.000,2.850,0.000,0.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.102,0.000,0.357,0.000,0.000,1.971,24.000,205.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.440,0.000,0.000,0.000,0.000,0.196,0.000,0.392,0.196,0.000,5.466,22.000,82.000
0.000,0.000,1.420,0.000,0.710,0.350,0.000,0.350,0.000,0.710,0.000,0.350,0.000,0.000,0.000,5.350,0.000,0.000,3.210,0.000,2.850,0.000,0.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.102,0.000,0.357,0.000,0.000,1.971,24.000,205.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.830,4.830,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.302,0.000,1.700,5.000,17.000
0.000,0.000,0.480,0.000,1.460,0.000,0.480,0.000,0.000,0.000,0.000,0.970,0.000,0.000,0.000,0.480,0.970,0.000,2.430,0.000,2.430,0.000,0.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.480,0.000,0.000,0.000,0.000,0.081,0.000,0.488,0.244,0.000,5.431,78.000,239.000
